Neighbours,MRR
6.186889221765084,0.04658603511759649
7.020755433489173,0.04649793745776355
4.793384019445886,0.057925228052589955
2.138962201995323,0.07238162472672313
2.189745335489545,0.0808236263367258
6.5778702620605,0.04713589919551701
2.1085932349251912,0.07387476758994486
2.191823414002222,0.07677596962817011
2.2552748402658014,0.07680995706034094
1.1143232779805214,0.06977424000220471
