Neighbours,RMSE
42.00752898715596,0.9259287517458821
45.09033654642992,0.9226435215161465
42.50397351026657,0.9259762714607567
43.78365425065541,0.9252935880035918
28.688682336039218,0.9287762315802786
33.858427895789404,0.9239973804117719
48.10098824050712,0.9165613189683782
36.66502772776026,0.9239406761190898
32.95427475420867,0.927012574633075
28.446165004401106,0.9213836239746007
