nDCG
0.041360124667565126
0.03912375741497977
0.03811156127060095
0.040717156535655954
0.03956825492568265
0.04084719863414143
0.04059926993008979
0.03846249844453478
0.04219603943981548
0.039986189731492115
0.039443183932344604
0.038904406507151164
0.03947687376051382
0.03947250055595249
0.040912943311232484
0.037766722919056736
0.04142172381633149
0.04098163613484827
0.04108385655379359
0.03884183730294997
0.04002949613478647
0.04088818494011318
0.041494450456438764
0.04165564515490571
0.04090158263811952
0.037541980783666856
0.03970127974529525
0.0400278225298258
0.036517302871404915
0.04231692539644377
0.037912075690039515
0.038534523867142234
0.03868618464832822
0.03872879821058872
0.04154079801977227
0.038956331921470556
0.04144127108874602
0.04114518883877828
0.04133246752613272
0.03810334214145268
0.038977456102030184
0.04037122304613617
0.04046660015520807
0.041324520354265044
0.040476616309122374
0.04199488671995139
0.03975899714744205
0.041805736916387295
0.03913258685313766
0.039175413887376116
0.0383824206585971
0.04092002519496272
0.039079468537008034
0.03916874525636846
0.038463793075726935
0.04173924080983726
0.040909548068452824
0.04005239684846381
0.03982488705438211
0.040802596990355953
0.03957455665248914
0.03781498678457058
0.03858110452088641
0.03934216559701301
0.039035370586213175
0.04104105877477201
0.03970401292644502
0.04195944638552922
0.04034883601817981
0.03892755438337468
0.03882501873395693
0.03888947910678157
0.039252058720674124
0.04203993617549953
0.04031075353021942
0.040020179925716805
0.03679588361004742
0.03898868593158339
0.039753237265815776
0.04047336573875712
0.04155185184644963
0.03988629324298458
0.03819037488455183
0.03840600520494647
0.04056144674044286
0.04016693567203742
0.04162731553916949
0.03912137774974882
0.03918613654603456
0.04200022188081508
0.03935291518489761
0.03850412216159279
0.03982227347368712
0.04169920380588691
0.039649985599591854
0.03558922353203644
0.03891556621489684
0.040380538400390444
0.042303275637801147
