features,reg,weight,nDCG
84.6658255592508,0.21724077545831805,39.007647279348944,0.26316409454156653
10.31425132258444,0.18772316731704097,73.25212064516136,0.19886792071691953
40.577326150708664,0.06255133375766242,21.29072063855524,0.30300227937966956
1.2308024466548133,0.013286679441784494,27.64889667788766,0.2073641141944757
62.9302050427451,0.3170546192043364,84.59786232260262,0.21112533155873697
50.46760971779086,0.1548134910379673,56.50308027718627,0.229409964099831
46.03160592101435,0.23964946719393038,67.41812632061348,0.2140261984434995
72.88229851364011,0.1392999880604471,90.57216172052254,0.21390769734154264
88.69838620675338,0.05314051919128833,13.694831036286445,0.327493983691828
53.593275571222215,0.21285016437346538,5.830318092043467,0.384497032079916
64.77483814332481,0.10993601845418127,36.914446941885416,0.25937458252455414
21.938290926362413,0.19851742037144537,98.10584052184697,0.17458567596922742
39.37798096349132,0.07992278165155131,51.91300853389552,0.22945299698485125
4.933060754198191,0.17679475044695292,31.354800590204835,0.22677961026737234
31.831361627184943,0.13474578829261585,76.63249811968647,0.19935734674914696
73.5400469433387,0.09608030441756371,40.3273661214156,0.25686985158898373
13.456691424328213,0.03582792819161787,62.726817805846764,0.21546115774724658
48.499229339615496,0.374909051510558,9.589917871484129,0.3606808494818099
58.173519877085496,0.025832307308496394,0.16286267740008964,0.44301805268616345
82.84341131825911,0.013912326009908077,27.89827276327161,0.2847366093755419
66.48190598194289,0.04678380321578825,17.667111967625342,0.3107691439374212
59.00304602359299,0.027597046591503905,10.89923326978718,0.3490495128799364
72.63102440837498,0.06973141905150795,48.04606231662389,0.24696365211663815
90.95513773441208,0.09299962573612819,4.265994624778244,0.39392264329584176
53.0088741995722,0.02922312699370863,22.29326331294483,0.29623409355016445
43.01748581920606,0.05188663460131117,52.6294890750725,0.2318102099106231
36.823531294434666,0.12328726138907288,2.0714221075496035,0.42350871853202127
32.8467843713445,0.10623973427650733,12.431695146407659,0.34283474809559555
47.22449802974896,0.07549046413292296,7.404494650944677,0.37553133893476515
28.11469753880965,0.15877169468193977,15.618253511634887,0.32673374544146594
57.152266375761045,0.14235431999808432,3.87178091864562,0.4064615821558543
23.04910204475586,0.08942851546258412,0.30750988132029344,0.4181616268663693
42.93464402740416,0.12696623887601294,26.042728101075323,0.2854823743897549
15.270201292079939,0.17929572930567444,19.40989950332199,0.3065671510170824
61.77440450037241,0.11300896204460159,0.6655429742619596,0.44421063353088386
75.74606911973035,0.22832148180576037,9.370310994278734,0.3519637231070175
68.38366253316622,0.05995283907777475,34.14549523832453,0.2674015726470565
79.74054747028134,0.019542610862785133,29.32610089280579,0.2818217474291273
62.856695317861956,0.1464542120463,6.51885666747402,0.3772624697353948
51.21560796259469,0.16551261153885455,24.923439901320315,0.2895418782938151
80.28697316962632,0.32754720101389917,25.26656290818785,0.2906581655937013
90.18779255884029,0.19974162610105692,83.77444678405361,0.2291780765806615
62.44668796254922,0.09229042244354366,12.44613057902959,0.3405750280246988
25.970866025845833,0.31901126902248705,48.364076024514524,0.23284982948862168
70.90945000573895,0.16339892437589748,33.88492432125977,0.2691814595241564
50.921521623729184,0.21788338676967678,72.02982225854248,0.21181505827788866
46.18029524598902,0.1340437885087975,7.295328708551175,0.37522286426991913
13.87740457054501,0.05431449503479194,15.188321001830118,0.31491068728409205
68.89158592611193,0.3800424460256505,33.789738630080656,0.2669136780584352
21.180702152061226,0.019128551219099975,86.94049013907113,0.18528011518446588
92.66623816829103,0.37756927333004703,62.51245983766604,0.24107648116330962
8.235282120650078,0.11402289965000607,52.586901766614744,0.22559492145070897
12.027020136409032,0.09982757195364389,58.46058526697641,0.2222129992199273
41.2628137005819,0.1646657429273381,83.57843495918172,0.19703685958266173
4.46967479707634,0.37172883555123004,96.49752318050892,0.18333928045231554
51.54950295527345,0.3688121617539244,55.01573419241319,0.23010478931611664
11.96496087637783,0.2519619636935083,32.571276163142,0.26171610444497395
49.75336544392465,0.010544989989570562,39.18948294636036,0.2567810759557532
81.62907990503875,0.08673921767354043,61.38553296557466,0.2374705493886135
19.992062306037933,0.1263704847836844,50.3146100774989,0.2343939808289037
37.07603157174941,0.07387939800050797,1.129100382142596,0.4325760216115155
