neighbours,center,MAE
94.88977034751147,True,0.7178833392699701
59.85443550383254,True,0.7142598319495012
82.41723730432835,False,0.7194846518862236
87.72772901892405,False,0.7141456532326849
48.963257492741285,True,0.7106813861603454
22.617484475901477,False,0.7041786304625091
84.16662222664904,False,0.7147946374278383
8.881660968289744,False,0.7073689361523114
65.03374355442104,True,0.7106529114517292
13.170776080256429,True,0.7101781156695589
37.41887806510872,False,0.7083229824345663
46.05624054939644,False,0.7110091819743131
87.95107792802261,True,0.7133102639321822
22.765841620381543,True,0.7055685180819437
65.9390881623583,True,0.7084016617181897
29.339682109995476,True,0.7114921439838401
73.68676611368817,True,0.7109057063154245
75.18891755170681,False,0.7077194951693171
37.90844532706654,False,0.7128676672712526
49.01249999118407,False,0.7078539952130122
19.289069542011262,False,0.7050368717360975
4.3893275519038255,False,0.7401001897856008
20.51931424233305,False,0.7076820693692792
16.79511580364794,False,0.7049007597729072
31.668121415220234,False,0.7115580939677766
2.351905605262628,False,0.783679592433363
12.120502971058851,False,0.7142180353845308
27.41292746011816,False,0.7048650405043764
27.465316650665947,False,0.7036244839046182
37.81338195787489,False,0.706396133113774
56.09317740840886,False,0.710495266663315
99.70760213740773,False,0.7124912065572914
42.65028377360677,False,0.7185783947969426
24.164345157863316,False,0.7065797861152497
33.006252985958824,False,0.7052296277223552
57.15083986847468,False,0.706921887898611
4.397848896656253,False,0.7413795190317738
13.760535657656584,False,0.7073205500495492
8.34366275372868,True,0.7131187315410736
43.318327283615176,False,0.7084999000962681
52.846271166056354,False,0.713927629129534
26.52846995462529,True,0.7081996736611379
63.2120167780712,False,0.7133499041775274
34.734996985025745,True,0.705350218046933
43.424409673894274,False,0.7169370761259052
8.00104839059954,False,0.7159023140674523
18.652468428250174,True,0.7082813567847012
72.48482768859812,False,0.7086171400323159
14.527685925584251,True,0.7082551725263035
22.639671474805578,False,0.6989979726421836
50.804502125751156,False,0.7049687594802069
40.406970220123455,False,0.7107876367569579
30.84385340931489,False,0.7029250417228241
89.42868066423804,True,0.7135959033566106
69.11170062809377,False,0.7182968481431525
34.6539268538619,False,0.7025186934416694
46.87388083634453,True,0.7084568903325388
35.40214925269879,False,0.7083540639734831
23.249400365749143,False,0.7119385278999245
1.1527947566433703,False,0.8886315591930711
61.03556289918724,False,0.7119238062298275
55.08011392423412,True,0.7068935245812799
79.27104570744702,False,0.7170036260479329
16.013920357318707,False,0.7043887484884578
11.320684342974523,False,0.7118565254134595
30.298064469882398,False,0.7089067079657905
21.482697925374474,False,0.7151903460507392
25.648732372628572,False,0.7051289961912264
40.3787183056647,False,0.708499658827107
30.600875748762487,False,0.7087686463677803
33.86120424770791,False,0.7122182080972791
46.03213598704396,False,0.7088565843634517
17.964204208873014,False,0.7069791463510152
4.821043757012735,False,0.7382813135022636
36.571531602003994,False,0.7099618292685101
40.0778038326185,False,0.7124355203107821
10.735847986303368,False,0.7141375505661245
28.80669068828717,False,0.7094042114206307
58.84002961638767,True,0.7097014638880927
51.15721838402216,False,0.7115587531269925
20.758829013103448,False,0.7080124327492617
32.49439337814573,False,0.7057359230300608
25.117098404171006,False,0.7058890518497821
46.442770415590736,True,0.7115892575249054
15.857114683345738,False,0.7039985487255132
5.77096949383251,False,0.7225300179399945
28.06546820066961,False,0.709269763905748
53.29290858352266,True,0.707878839167808
67.69764890395744,False,0.7191733311177512
39.20103823694154,False,0.7060948243518282
48.44091196790167,False,0.7052727772745744
42.829214231115614,True,0.7144880597616768
7.600445308387485,False,0.7213314086712729
22.793436969742302,False,0.7064355089627813
36.504554008000056,False,0.7096369199228757
20.17729971280895,False,0.7080794024491577
44.595499271429375,True,0.7101099406836465
2.6857866973123876,False,0.7961622431566967
63.13111212547709,False,0.7127116955844448
14.200900286341863,False,0.7019595294423769
