neighbours,center,nDCG
17.27549244664848,True,0.10035811943173294
89.37909195815375,True,0.0918961923734985
93.64674322109137,False,0.09174044353410835
93.98954106833627,False,0.09470985843958091
30.172655875199588,False,0.10109683125190874
91.69645846808457,False,0.09111634218700085
35.5769963703781,True,0.09815645077151887
57.498872810684645,False,0.09691691526931744
12.492267481360235,False,0.10166531605069465
38.58869087786793,False,0.09570095042064217
19.281647099494226,False,0.09913740902943645
55.05656581975161,False,0.09762168535494577
6.147282456631327,False,0.09350090984783946
35.236114648925096,True,0.09671490492892464
44.21960471719285,True,0.09628603327984654
27.397013798562377,False,0.09988135523676109
23.048331400364013,False,0.10158631848798691
49.54394566204345,False,0.09686139721268038
9.479913377553542,False,0.09962869774374176
32.0012200140217,True,0.09810151742371659
68.37666083509706,False,0.09514606987825416
3.743458609534157,False,0.08875294473716137
17.949238910048177,False,0.10029823189820095
67.37275626506876,False,0.09388404026668158
11.308099956066782,False,0.10288835882741475
12.019659381103672,False,0.09925491785131282
3.366221165012436,False,0.08993588058192972
13.263236274325623,False,0.10370811491488512
23.555609637870976,True,0.09901649210865868
81.73048677375868,False,0.09765402352439322
1.5590705098813142,True,0.07378250583756099
41.62227216048833,False,0.09849627645761568
15.590980268073572,True,0.10003076592955402
83.9109269088976,False,0.09442680405362307
25.303754452975404,False,0.10170318054169512
99.64051680062454,False,0.08970102151583995
65.09199339799031,False,0.09791088928477885
46.63723651604767,True,0.09654547643389003
8.202804614490251,False,0.10084510597595821
30.379109412514126,False,0.10065460118337625
20.0811306219722,False,0.10082013930955658
55.83804557500544,False,0.09414114659621078
14.236200674915725,True,0.10087943073164968
36.937754054229565,False,0.09669175018950406
73.95481693333053,False,0.09432666314040448
33.14666025155896,False,0.09798713556936507
51.37392066540387,True,0.09798242036447063
1.0388877320910073,False,0.07764061465852136
60.63881412973153,False,0.09242524549641776
41.599096174676006,False,0.09737720308406504
10.879570504306667,True,0.10212082350781601
27.626856375227646,False,0.10018073737886998
21.02818747527097,False,0.09581502625058587
7.087040154972171,False,0.09899920052795043
40.17796904251231,True,0.09447110812125387
5.057063919490645,False,0.09589834078800107
15.414310892020891,False,0.10463837896834909
17.518578189517264,False,0.10015017084990915
46.244103807875106,False,0.09464084630867993
28.363130677258216,True,0.09597756066297952
34.554717990021324,False,0.09622316173192194
50.90416237246076,False,0.0960205605265537
24.798167343192112,False,0.09843585675621555
75.90938379828825,True,0.09435117861871933
14.715228050995684,False,0.101005241085656
11.6098062161389,False,0.10107605862488594
21.89210261964714,False,0.09738842661420229
8.617970572492307,False,0.09849310159180695
1.2081553653580777,False,0.07767745808264667
17.50207640442695,False,0.09814290654784573
4.579711346946856,False,0.09681147808522562
31.37396777727536,False,0.1014112467725791
37.93837062124407,False,0.09619501967448663
14.812375988580207,False,0.10288893471018463
25.654377590682152,False,0.10001524366616717
19.32695577556003,False,0.09830644126087286
29.96273612041373,False,0.09957681933312665
15.546186573097671,False,0.09723886737219092
13.540408570335403,True,0.10226796164046714
98.89949077590808,False,0.09494132786018335
61.37522393506826,False,0.09474006590954424
44.198997003954155,False,0.09552967830953246
2.8034933965654147,False,0.08811022714662872
6.838882011089565,True,0.10049026672049291
23.546800810047053,False,0.09995375563315266
9.545216973270099,False,0.10073182318456428
86.26889120624354,False,0.09327811592473781
35.34812314601447,True,0.09681393535934386
20.259408937693436,False,0.0997697075967965
48.304086947196524,False,0.09546605630704615
28.239902684567852,False,0.09905970152681556
32.82099848179739,False,0.09667661897834309
54.3651792610438,True,0.09642450164790489
12.498410493596648,False,0.10192618067242529
40.33978978816502,False,0.09578885406305827
16.330033953386756,False,0.1007339426685315
25.731815709942087,False,0.09684584712120528
9.715716652080456,True,0.10034181960341937
22.036910997023412,False,0.10171854192509215
2.5441175714081083,False,0.0846472117054267
