neighbours,center,RMSE
9.096400981943427,False,0.9098975293917538
29.29633808901985,True,0.9092006436150536
4.96396577059455,True,0.9430802498271568
30.857997324885293,False,0.8952065930660951
82.81860826721089,False,0.9160175672667611
8.808952076461244,False,0.91705350376802
77.29206689416547,False,0.9059676238268782
4.248366241299143,False,0.9547505332653589
58.84875308465014,False,0.9091438499573893
38.29613818170963,False,0.9061802630868053
72.50554877587318,True,0.8951842311597981
78.94503092510557,False,0.9052265975739602
84.42074563801476,True,0.9029729992854206
15.270991949926069,False,0.90710655728843
84.35365180890423,False,0.9148369957218078
19.38491688972972,True,0.9020232815006155
80.57024126133831,True,0.9065375653114773
10.443498090387815,False,0.9084706073246347
94.77287133974414,False,0.9053047811364656
37.874783342586994,True,0.8931073205638371
57.989955437745195,True,0.9047042762500503
49.257320568688215,True,0.9017721855159759
66.67532494073276,True,0.9068460837578415
42.486305140159544,True,0.9044206716084049
65.2664318493929,True,0.9138985217987619
95.09934239359237,True,0.9101987300309325
70.08141257724702,True,0.9085039476862466
52.3129444398793,True,0.906804962435568
29.225187574918575,True,0.9112578021402362
42.31231237669501,True,0.8971778249465153
71.27067711801035,True,0.9051543973057025
50.10611672012198,True,0.9106612080339429
27.44794705369636,True,0.9094783565867957
22.765202624881745,True,0.9032638954544046
36.105500734007705,True,0.9016558087719717
59.41309556360264,True,0.9030078822566963
98.59883893715781,True,0.9068800830671687
44.06584543941976,True,0.9144246953497287
34.44962329271427,True,0.9079219208054682
87.50778980188704,True,0.9058834666208264
72.86944495230725,True,0.906616182699184
55.09207175213321,True,0.9108643102383706
89.49828486583903,False,0.9130893103254902
63.15876487693752,True,0.9114265702779201
76.88982398798399,True,0.9046305996231615
1.0898253611360857,False,1.1671949998558293
14.520214241008993,True,0.9031461023938159
22.19606654886268,False,0.9069934008479963
46.56079551273113,True,0.9060400736053487
32.15082062108695,False,0.9062626144464957
38.113274652930265,True,0.8997421471455993
75.61191982746462,True,0.9044237967340972
61.13652036544832,False,0.9138835615441341
55.365823033297644,True,0.9053424781670263
67.22760416931773,True,0.9079343834110788
8.562409992956589,False,0.9226475492765359
25.864601137073684,True,0.9090453370425037
16.796111957523365,True,0.8954356895899225
80.21386241707205,True,0.917360092164081
45.8207720203234,False,0.9092287087504949
40.72392104644741,True,0.9085353916201807
91.05819909953344,True,0.9062725950158736
99.39758909142108,True,0.9103097735460167
52.32082260149389,False,0.9079010172424354
68.41225542245323,True,0.9079707460250939
30.91645853401441,False,0.9016587910258904
23.756735886264423,False,0.8979596322865536
39.363901303718414,False,0.9030511862477187
18.932548194331485,False,0.9088911342938579
47.772180195853515,False,0.9058846011700588
11.381944779867744,False,0.9150762085240562
36.4162934903565,False,0.8994972047237615
83.270305822881,False,0.9098186045987099
4.786835925190438,False,0.9540560461992745
27.45834424672437,False,0.8975938411605774
33.96794098593719,True,0.8993074527361099
64.55539127423283,True,0.9087423959218737
55.32931061764269,False,0.9069444703186894
44.004262720280906,True,0.9069728626671912
73.91746799576522,True,0.9148173766284596
51.64981459456753,True,0.9086268198244013
57.50940032285577,False,0.9072073062543863
61.60824274556707,True,0.9147726147076941
12.68164785903787,True,0.9025875497765782
20.497182509871184,False,0.8937731951721748
20.58981159862019,False,0.9069170302116187
9.128736621265883,True,0.9219144118494023
2.6171926976681377,True,1.032454086322798
86.15312471924223,False,0.9074545346830782
94.93989095008206,True,0.9066098929934573
16.787945501394873,True,0.9043919386009774
24.818327516382578,False,0.9073457510893351
70.91013059684906,True,0.9089695685616529
48.66924593240485,True,0.9106287350432314
7.422218190093192,False,0.9202221026107654
29.671834639346176,True,0.9002776979848941
78.15593014038124,True,0.9129378039608497
91.17619525453371,False,0.9077142590602106
33.29847910472964,True,0.8992508406344879
41.29504871221026,False,0.9077154571297484
