neighbours,center,F1,Precision,Recall
4.73073998265985,False,0.05470324527213706,0.03732767762460245,0.16421641057829553
12.259833044937453,True,0.0590401500219406,0.04032873806998943,0.17351977323861756
12.568000116848962,True,0.05898531849340851,0.040360551431601284,0.1719618920584041
52.15190936745623,True,0.057511995331144976,0.039374337221633186,0.1664491332026238
22.475242048357448,False,0.05935510714482538,0.040562036055143226,0.17305546377168815
70.21999582351508,False,0.05822545339137658,0.03988335100742311,0.16817173102669128
44.93124383879629,True,0.06039165485685542,0.04132555673382827,0.17578689398978797
79.51225477952042,True,0.059186905889470204,0.04061505832449633,0.16781053147275504
75.06337333406341,False,0.05924656270442847,0.04049840933191951,0.17167594836382866
88.69612452031471,True,0.057994696462545126,0.03960763520678692,0.16806966728251052
48.21886821772653,False,0.058765460318702,0.04025450689289516,0.16962597188062564
2.852179692309311,True,0.04950998960456341,0.03387062566277847,0.1491830716179695
70.36171954984034,True,0.05844684985406443,0.04005302226935321,0.1686186799266436
65.24630071078361,False,0.05793818694487681,0.03974549310710509,0.1666001254207274
98.82737480597403,False,0.05775394165937739,0.039501590668080615,0.16710998526206985
12.77880374799043,False,0.05946458122701716,0.040636267232237594,0.17279840366163485
57.88043700039924,False,0.05795184645157343,0.03981972428419947,0.16450360763331082
89.76008715945156,True,0.05706726175441537,0.03916224814422066,0.16443327687498918
10.945148519380433,True,0.05803053707226963,0.03970307529162255,0.16984520017002366
28.007825161250327,True,0.05850602009926594,0.039989395546129444,0.17117548519832532
39.27258436430437,False,0.058205579993391016,0.039798515376458204,0.17010370615500672
34.65902988428781,False,0.060165741833400274,0.04108165429480392,0.1731255247132547
30.248004031453213,False,0.05959543556391805,0.040752916224814424,0.1713314526062301
36.605140497290066,True,0.05961205482882264,0.040827147401908855,0.17258130735726868
42.896445706499534,False,0.06027875910423106,0.041208907741251334,0.1750624898173908
42.276393376169686,True,0.05769407308408054,0.039575821845175024,0.1654536226937038
55.27810912146219,True,0.05803022250113109,0.03974549310710498,0.16653834525191877
44.7818772110739,False,0.06007241021716514,0.04113467656415704,0.17292850579251579
60.24795231505174,False,0.05972031527536773,0.0409225874867445,0.17565845823851692
21.04125757048762,True,0.0587608341983605,0.040137857900318194,0.17262102544345181
47.23499766655947,False,0.05851728090820712,0.04011664899257697,0.16679192039078017
21.718995986841737,True,0.060438293295527974,0.04137857900318145,0.1735639441684077
20.198831569356173,True,0.06008166118802179,0.040869565217391386,0.1789649028261598
28.032029434098344,True,0.059889208482216634,0.04093319194061507,0.17582112272182582
8.173221418623681,True,0.0584253277668968,0.03987274655355263,0.17172551798283084
32.76255026065006,True,0.0604009442791481,0.0411983032873807,0.17594406083075556
17.261363732015084,True,0.05978473784174907,0.04088016967126198,0.1730325310960779
32.328505658122175,True,0.05940026598258393,0.04074231177094389,0.17092884814525144
16.20203133249948,True,0.058913645087327174,0.04025450689289509,0.17049315868523593
25.443484506785353,True,0.058988760038992887,0.040413573700954504,0.17052725799327617
5.637822807383166,True,0.05459025945174621,0.03714740190880176,0.1640216311387465
1.986088868596898,True,0.046165705434763726,0.03147401908801701,0.14051662053493735
51.49015204468103,True,0.0575790737411202,0.03942735949098625,0.16707679326391703
39.095613313155766,True,0.06129130172951207,0.04182396606574764,0.17906736048357116
79.96241497327543,True,0.05845386161632323,0.04003181336161193,0.17011733658531553
64.44922625689529,True,0.058912569602156045,0.040339342523860046,0.17035250049033754
23.811186963316292,True,0.06070030576945131,0.04142099681866398,0.17644037242527144
39.62768072259655,True,0.05912572426265369,0.04040296924708386,0.17399973203685742
53.96464379574721,True,0.05982755497217898,0.04093319194061505,0.17369239641786308
68.92289489537845,True,0.058344129685842135,0.03991516436903506,0.16838653323028488
14.174009220800968,True,0.059375036928992854,0.04041357370095453,0.17613029978110326
25.071060262107842,True,0.0591277125011149,0.040349946977730665,0.1761400162081158
48.24969200245263,True,0.05959543414794681,0.040880169671261984,0.17076351755369587
37.60486154350391,True,0.059382340311051475,0.040678685047720035,0.17053339451362212
76.33235292525896,True,0.058202604580699965,0.03969247083775195,0.1694310391005367
8.20102382031188,True,0.05524471821624406,0.03784729586426309,0.16089614745493164
61.22213455855409,False,0.05951630233323829,0.040795334040297004,0.17456995454622434
93.37009853313548,True,0.05654966269079001,0.03890774125132564,0.16091581344471
18.173747695305714,True,0.05911252965627486,0.04032873806998949,0.17387001326257812
25.053834134191973,False,0.05924584062173922,0.04063626723223759,0.16842305576896768
42.13342276624474,True,0.058500252970596585,0.04010604453870631,0.1655797212823419
35.123748910151434,False,0.059067579386641714,0.04042417815482506,0.17199548459503872
30.435431797387665,True,0.05996105230243474,0.040943796394485775,0.17432737426694497
86.25262821775297,True,0.05673487081184888,0.038928950159066916,0.1631273813251739
48.97438057861637,False,0.060311465833079274,0.04134676564156949,0.1709908980258793
10.520151331026002,True,0.05945155022473353,0.04063626723223759,0.17276659125226282
20.97786401233853,True,0.05909487625566123,0.040540827147402,0.16854201112027742
5.407389164064391,True,0.055738328431947884,0.03792152704135744,0.16828470770559475
27.692540929011653,True,0.05944236942780685,0.040678685047720035,0.17082756116122697
23.08878718258508,True,0.05840139680791569,0.039862142099681946,0.17115529111529493
32.52118112996513,True,0.05850889629610157,0.04007423117709445,0.1677415999078562
14.156173296210508,True,0.060565534131963195,0.04123011664899268,0.18145359286742258
1.7326978790677856,True,0.046273129766426065,0.031664899257688346,0.1365391254878726
13.204871050382351,True,0.05918537814089365,0.04050901378579005,0.1736191147898528
45.0633737701108,True,0.058872159190040206,0.040286320254506965,0.16968610374282714
56.76809071141905,True,0.05900900943126595,0.0404029692470838,0.1715668812252222
15.429816392684788,True,0.06001016851573934,0.0409331919406151,0.1767065147133526
