features,F1,Precision,Recall
66.25638898111882,0.1944135869032577,0.14643543046357335,0.5323628580610165
17.31201669104983,0.17606007162355367,0.13377317880794404,0.4731508360437865
61.06161823941286,0.19433209181510616,0.14636920529801042,0.5315672138232064
31.499035516922003,0.18626127341798412,0.14096854304635495,0.5047194426877768
16.87261059778895,0.1743587837698678,0.132854304635759,0.46483422786716905
56.45444235042311,0.1925565491469125,0.14520529801324214,0.5251035354325777
54.71116235178047,0.19309253080720062,0.14566225165562624,0.5256585110877049
71.28394561559398,0.19515653227532126,0.14702814569536168,0.53246473000333
78.62789607781403,0.19562558214173742,0.1473592715231764,0.5340072977648516
44.385571242734684,0.19013624880657543,0.14358940397350725,0.516975289171592
10.035241295851108,0.162884151364012,0.12459271523178568,0.43192822873744235
34.70798253069235,0.1885847712740532,0.142504966887415,0.5122270584253068
8.42460102322623,0.15702734267788718,0.12046523178807704,0.4130966535631921
10.47932709540745,0.16188448839374384,0.1238493377483416,0.4296438449725755
64.78148748342363,0.19338961072065364,0.14580629139072568,0.5277211731586415
49.186361774072324,0.19175064647097037,0.14465728476820885,0.5220555898087615
33.23203141880538,0.1884237576397993,0.14260596026489747,0.5101710192605995
90.488309939969,0.19680366634483595,0.1477764900662231,0.5406376712536342
12.414981571971072,0.1683363074212941,0.1282980132450308,0.4512036236250636
21.97522004416283,0.18004144791206067,0.1366970198675475,0.4837689683699587
66.90667006812063,0.19381042623840436,0.14599503311258,0.5310896863687554
92.79177216417953,0.19637993499004663,0.14778807947019637,0.5375516685691788
34.31488968901357,0.1883219500336511,0.1423410596026465,0.5126029653697696
86.38476715540196,0.19540297560835676,0.14702483443708367,0.5350533376794894
57.281982112480875,0.19437315179090023,0.1464403973509909,0.5307288835591922
33.57218428465307,0.1884658932371045,0.14250993377483162,0.5110163381099204
24.23523018749937,0.18196887901633182,0.13807450331125545,0.48816284043091973
49.99683531584119,0.19131330187831433,0.1443526490066203,0.5203429758028971
19.954757984819505,0.17839665464912408,0.13557284768211633,0.47828621718415093
97.64062179114882,0.196418492179089,0.14771854304635504,0.5373654460382004
99.6837503356465,0.19639047685513097,0.1478211920529769,0.5377584134667457
8.972390868568592,0.1572455480235318,0.12061589403973222,0.414634164125354
81.54631579189218,0.19507463485869306,0.14690894039734867,0.5316859256694099
47.30866940974619,0.19164721631603127,0.1446953642384076,0.5220162275907696
41.52230064579835,0.18953624136404532,0.1433394039735071,0.5133453641274501
59.69833719672212,0.19291957513561334,0.14554470198675254,0.5263441168754109
32.129395761178046,0.18644429367941,0.1409884105960244,0.5062525664230456
56.70003973045757,0.192803543354186,0.14547682119205085,0.5237277723224254
91.0387491673498,0.19565044409022694,0.14736920529801062,0.5345737037436442
20.816221417560428,0.1804875472464755,0.13705463576158658,0.4836228415591789
95.20826194720584,0.1956227535584849,0.1472168874172156,0.5370291377825029
19.077547349779866,0.17844805155727547,0.1355976821192023,0.4793883594501818
