nDCG
0.27410164696682005
0.2715228727675424
0.2752008807525022
0.27129372031701426
0.2682455977976229
0.27117499188973887
0.27130759842119384
0.26620409512995385
0.2756145336302594
0.2732680049712266
0.27544631839137007
0.2778470919897371
0.2723759977585581
0.268991060780899
0.27238697942717455
0.2734212971511253
0.27170947255078814
0.27299013502633906
0.27735975844318556
0.2745983302255646
0.275833669600035
0.26968706374727547
0.2744280722486774
0.2703349617002476
0.2704683338018968
0.27147303792851885
0.27632585495638934
0.2738399413274147
0.28007791594644055
0.2760616140547812
0.2689716123078528
0.27141988230322145
0.2734117015196677
0.26926311993639795
0.2720085378074207
0.27845937167898754
0.2731056061987714
0.2736992545572015
0.2735671357560458
0.2732439947525379
0.27302714871000167
0.2724979971446765
0.2745718498810978
0.2723758754710317
0.2732062227139686
0.26917041828002364
0.27403334244406286
0.27207794483392056
0.27301024889801456
0.27319469307756017
0.27766996221889134
0.27721179428111764
0.27656699092715176
0.26901448993601323
0.27612584154355463
0.2686524768118433
0.2726900241825347
0.2759834542816869
0.2766004964909768
0.2707985811829602
0.2709219540538205
0.2723374676939958
0.27407875366732953
0.27443315421374503
0.27514186251904565
0.27696322216105446
0.2657295772808846
0.2704996093667223
0.2694989369032107
0.27632991031789234
0.27152457883142467
0.2764013619944942
0.27252189153016615
0.2775503981013777
0.27056108942395524
0.270619245518916
0.26934167291791544
0.2772764571143318
0.2828849125364888
0.2752427245159764
0.273051800020978
0.27769644429561025
0.2668996790237651
0.27657716724281917
0.27570135421038494
0.27258655266824733
0.27102572099621053
0.2732769532062143
0.27013265120053354
0.27177475005710194
0.27122023234338
0.27337483561886483
0.2729606427092178
0.27187892526753626
0.2768606530627532
0.26779044403341556
0.2638384930886919
0.2709477316417121
0.2742820612599185
