features,reg,weight,F1,precision,recall
27.243368237944363,0.24242423169810165,71.07873721196782,0.15216623249996844,0.09637327677624598,0.6131612030526361
33.42217474464681,0.24468182193154542,38.341360811758015,0.17003546944850437,0.10930010604453883,0.6491721950299479
56.56933639708645,0.3742253469704642,92.49542460872425,0.16654654753363363,0.10892895015906698,0.6103350310812417
78.29178434283561,0.17621007906988945,96.59610269120293,0.1644903172954588,0.10834570519618249,0.5920560625689675
30.601177674299347,0.07968797760059447,20.50865812135281,0.17863276202861988,0.11609756097560982,0.6637355941595335
29.011809366386057,0.33193080246928447,37.78900479420151,0.16591294568127057,0.10667020148462368,0.6365480676065843
50.59929936637561,0.19022126361170918,68.53365484310068,0.16730897508140186,0.1088016967126193,0.62354119162956
13.4999072536417,0.35417003427962823,63.53006863935322,0.14503876934785803,0.09130434782608692,0.597456307525983
93.93617481902854,0.38679948997236985,42.00024520991846,0.16005256712537952,0.10510074231177091,0.5864559893373679
47.47109505467676,0.012251895569573885,87.1772499455226,0.16459298930605878,0.10669141039236492,0.6147967544144566
82.63554821262454,0.34922096015123183,31.070991395326242,0.16489361980338255,0.10844114528101806,0.5958812435831402
11.245853144774152,0.021251944051163933,50.60044920654355,0.15414011880492892,0.09816542948038177,0.6118224122276124
98.46283611783174,0.1302072263930264,31.812895112823124,0.1569708676473214,0.1030116648992577,0.5734685623636546
88.21863354978181,0.3961656053522883,5.470328844035565,0.1667530292328067,0.109119830328738,0.6151220228966139
95.94088501034079,0.04315735159010666,12.26620126386846,0.15998081436550554,0.104846235418876,0.5889745808192088
16.88959161555724,0.21827873992599928,51.68651923796492,0.1528080482537559,0.09700954400848373,0.6142007290203652
85.62524931218874,0.03260081458456006,16.17529218089837,0.1655475277743518,0.10849416755037132,0.6062448913992197
43.94748664571777,0.2311087070033868,10.974317709670721,0.18266532220701998,0.11949098621421005,0.670844272149038
15.480372377303716,0.10244731346194101,22.15154638793919,0.17748696126459995,0.11494167550371157,0.6668467702536721
86.31222252012077,0.050176475516652684,60.35765947022432,0.16356595348515168,0.10730646871686121,0.597927292092795
39.91831846046431,0.31459837023741866,3.1260506049970482,0.1938255627059614,0.1277624602332981,0.6972741989266864
63.73394949097894,0.28403053560638925,1.376984639201833,0.18286914599154772,0.12014846235418873,0.6601673093239814
60.666302731920794,0.2938020940512732,0.7263935125083498,0.1846028210924847,0.12135737009544015,0.6668357326003983
72.3893622024407,0.30911515795169964,0.48223869683650067,0.17576886598568392,0.11497348886532352,0.645662215048095
65.55729029263203,0.2832809320302113,26.317670261190962,0.17330602564359804,0.11379639448568409,0.6348002385440573
2.5801195043828145,0.2779464063279608,4.033219235299143,0.15633523074360628,0.10356309650053028,0.5563004133886984
36.69416642444155,0.314026935983634,9.642773758509541,0.1859675796964018,0.12164369034994701,0.6808072164952547
41.648117040889254,0.32181306803101983,9.522039511308126,0.18320243534704067,0.1200106044538707,0.66864680126787
38.54896319802273,0.15783539495764204,17.61689519957586,0.17772447572066755,0.11575821845174958,0.6591915262745153
25.993078328519797,0.26271426185368174,79.31028110738049,0.14750912196614108,0.09278897136797451,0.6021345119868531
53.58638712337556,0.2529780783638753,27.05239219685069,0.17386069217972577,0.11373276776246026,0.6400692900936594
24.10155870902598,0.36365967266487365,42.56092994798083,0.1618225346203117,0.10343584305408281,0.6318564462186141
36.94358931612647,0.19926918837167332,8.143963303684366,0.18746586321760642,0.12301166489925766,0.6826607451510408
2.420480394891513,0.16187820528402164,56.96121474527365,0.12955182953808458,0.08489925768822924,0.48490577632416804
57.97074300039324,0.2102245795139584,76.37491685610831,0.16791122167510417,0.11019088016967135,0.6114329789107055
22.27850825724016,0.13705116821730123,35.490818578852014,0.16630874589709083,0.106542948038176,0.6422410428104701
32.7364222859,0.19703487568930442,22.801849147264132,0.17526212783633272,0.11371155885471906,0.6576029955528729
70.9079026753685,0.09016916990921406,43.122663082362955,0.16865780942939643,0.1108377518557795,0.615511882648898
47.290285360510396,0.23620762342930418,17.191044329487156,0.1768223761212514,0.11560975609756106,0.6500010842053339
5.991468366116173,0.17937148946317047,14.341404755781177,0.17368101099995556,0.11357370095440092,0.6427022088758114
20.4930958890457,0.33423031472944886,6.715260980062972,0.19305188800592277,0.12678685047720045,0.6984016788027304
20.11498149840113,0.33632489051366987,67.62730627656347,0.14947552278697415,0.09445387062566275,0.6073346560428318
29.09549879210524,0.38309689576273476,99.74922070536331,0.14750049347981914,0.09313891834570528,0.5992824396555518
11.384652502435468,0.3680073054479872,34.343898863893386,0.16492201365595832,0.10608695652173898,0.6341412596337258
6.010642778422479,0.34223712362537234,55.14831191014975,0.15024895681246345,0.0966171792152704,0.5900855459274622
51.85039383670227,0.39182530356619105,87.84370080516497,0.1647691854616159,0.10682926829268304,0.6181560488676713
19.227809621956908,0.3000347832667564,45.39800939979393,0.15961450093670693,0.10185577942735947,0.6285808680651037
45.16394708997151,0.2704272013438275,27.750173810104073,0.17417924681198735,0.11338282078472958,0.6488379540852155
30.25281281754433,0.3567370438078438,5.074902980718032,0.19441316014553045,0.12783669141039242,0.7015061274662686
31.590091171729707,0.3547501466592523,47.041761128708416,0.16320528544393556,0.1045811240721105,0.6322204867201365
76.3881890874542,0.3784354693308861,37.800744789429814,0.1702241931824379,0.1119512195121952,0.618586516119387
55.62819520403494,0.398080810690154,23.336113216952477,0.17489579133604843,0.1146023329798515,0.6410017353064792
