features,learning rate,reg,nDCG
32.28706421077584,0.003941845482139722,0.0376552055568508,0.12018076585050048
41.366704395754255,0.0005101253964913464,0.024123677049074522,0.09763005586993416
3.643408500142564,0.003097691037628473,0.032037671925501734,0.14599818949076893
7.623628958038218,0.0042960264201331744,0.028152244827579564,0.1310645223277856
13.15456304589272,0.0035077321887289053,0.032352066562622975,0.13461934481184606
76.37693155328002,0.002944017264070296,0.03520775989215736,0.08511864003207678
4.376751552337192,0.002533374661551338,0.04235500416941958,0.14695738026130892
34.53288432267234,0.0021832757672485994,0.04609197777392351,0.10678604347536677
16.9917034290361,0.002482168435171357,0.04409961858214442,0.12252261529335544
59.17768615219726,0.0019510890200658128,0.04917528734077555,0.07457113209266679
42.658068375329,0.0016033451069876747,0.04151179265915532,0.09253460573104216
49.0349229805648,0.0017563060992957509,0.03728620039042323,0.08944305752595834
3.843899603803933,0.002551862216553641,0.04733498062800021,0.1474659978839266
12.025300281513118,0.0014454062329179913,0.04723462799819004,0.11849944267776293
2.7001104200914363,0.0025043850705944947,0.04406357777769326,0.1420965934101544
8.724874220644242,0.0031722542548101593,0.04007738472296522,0.13810445189125453
20.86200461461664,0.0026440787308533455,0.04744240815601258,0.1154462773373911
4.746697816595039,0.002823782505875766,0.04262947757328587,0.14405206487259153
27.143496661443777,0.0020223251706994283,0.0456213134051045,0.1055772557954724
14.692054597359167,0.0022940456600275467,0.04987531775511236,0.13068032103997093
11.11868392037577,0.0037238364496778057,0.039986050897346595,0.1373286071873354
4.402475343007088,0.002378559827577524,0.03458164342093029,0.14704256486718942
18.48002417382446,0.0012349755132138385,0.033767386834865666,0.11562822065144064
22.166002717536504,0.0008345909683077815,0.03700866936196647,0.10901240521049496
6.06758116804925,0.0025882033577014772,0.03453735639380079,0.1421855239313401
24.465746379587948,0.0028608850547314105,0.04111887290600771,0.11423742323705809
30.31478732116136,0.002370178769934941,0.0427423283134871,0.10656548241621576
9.782536272985862,0.001742849692999952,0.038542671410567816,0.13149198202087534
16.397662870850404,0.002134772355188778,0.02912669216514381,0.12437593303132209
34.08595724788735,0.0024119420213202427,0.04864595958300729,0.10974580283408632
20.003795853013745,0.0030738301508030563,0.044797973035194706,0.12336930958347007
52.894935912127636,0.000944554978874261,0.043126985465690486,0.07986079567299868
66.6585567564259,0.0020244921245284957,0.047115341940955596,0.07060803518062751
44.14579083799861,0.003447410840744935,0.030453692233257765,0.11629522155170405
4.228416586047063,0.002271557564527778,0.03921636396896056,0.14719380534961182
1.5169858845478772,0.0013017278554645507,0.02706424988887196,0.1318181146055151
46.7049774941274,0.001552812321463655,0.03632010091426038,0.085476525952789
90.25554367531873,0.0022190533747128843,0.03953230030727673,0.05864628451093677
38.00174427116933,0.001808776090043714,0.03249397680239234,0.10124841475535025
7.6052179263236415,0.0033022309548728576,0.02252715164326207,0.1413347158769315
14.682487684826812,0.0016862812010296495,0.03512408424011903,0.1259882673874526
27.244822527421217,0.0014497178243127982,0.03812130337680014,0.10442945396547133
18.57170869852816,0.002675158808909805,0.04643904775051626,0.11985916814099871
23.6861013508153,0.0010105104593771778,0.029201305630012567,0.10647876798885153
11.107693362698733,0.002289162958096657,0.02500005675413527,0.13610695086585686
3.3436492742531856,0.0019014506706213031,0.036711432814173134,0.14303349476131783
31.924690105035975,0.0027987150769558386,0.033444719141796454,0.11603591649844766
98.99738368005195,0.0036251661054496334,0.040932327439589675,0.07600698612987856
13.344669356093682,0.0024063383336575634,0.019786960118031396,0.1301666030656098
