features,learning rate,reg,RMSE
36.324235491044504,0.001997981153218362,0.049453639967432905,0.91406382414893
99.84580099901486,0.003794247454879051,0.04692541302341471,0.915337540270567
47.81754861150867,0.0020373992313963618,0.03750611097510557,0.9183842708517814
90.50619848446688,0.0025170301810330687,0.02199381871802702,0.909251806231808
19.904079320993034,0.003209659880539357,0.02533117202917657,0.933795881595024
96.06485088275078,0.003265342163679193,0.04244762993501262,0.9096553274435085
40.1808280429111,0.004698421525874302,0.045540990518655795,0.9293028807280582
11.256705577506178,0.001807081071168369,0.03630962708658261,0.921284837277319
2.2644742801267284,0.0030424816427754614,0.03951673295321685,0.9268938374271972
85.90478225840012,0.0019528375108673727,0.04331486188674478,0.9195328967969465
49.893065987509964,0.004304841310157603,0.03195217598409939,0.9409649801648214
88.00640415467015,0.003139400749844695,0.03680716577856911,0.9060752807256488
96.65208258140927,0.002000261855675944,0.03985112095947433,0.9125801850303115
69.8661758176809,0.004707732283594668,0.020405779653326423,0.9933000118547138
67.26695806312772,0.0023246844273504485,0.04382095122011608,0.91466374432392
70.54175833590723,0.004081054461983963,0.025631816667826282,0.9635382660365189
51.565093131739566,0.0032477907367328284,0.04179191463001885,0.9064183202918162
29.835465384623006,0.004846238123542573,0.032390948761865906,0.9477388585505983
43.76287122763664,0.001089250960543756,0.009375929583821968,0.930100167373306
27.01466229108246,0.004420942363067686,0.02503026405163307,0.9625098321301869
80.88752856238179,0.0037130144813864604,0.03170310203573536,0.9377392361870497
54.3900901405168,0.0012973106838739623,0.012866831666924504,0.9210929941177479
58.12239458622443,0.0028344290552193047,0.049342807774352924,0.912776379648746
77.96490784441235,0.003546617550590795,0.03446246087893163,0.9200734595450393
62.33509102872126,0.0005904571908650247,0.028418113226477842,0.9462436215098003
79.04484979177472,0.0026109101565877646,0.01572775255521052,0.9244918909070345
3.1997817122751115,0.003360872861251697,0.04052696169256898,0.9191824152424499
16.06758051258108,0.0029413203255894737,0.036654624565571545,0.9064918360687559
35.18632547251109,0.004054752917194995,0.04919172233951833,0.9127362342960016
90.1725510024929,0.0035358795780631494,0.02956049953679038,0.9333403064499437
62.303303300689535,0.0015272878026100362,0.04704614143644301,0.9202107574642264
74.3356153673161,0.0023063171240759587,0.0349100796022185,0.9100701637337213
45.47980471851545,0.0039838655118716254,0.04676557649562769,0.9156421230852054
54.548711308170766,0.0023447550141951767,0.019134880286456154,0.9117805911070794
86.9598712138816,0.0026575996880556473,0.038022758705753314,0.903165745410753
97.80225620849076,0.0016581401507021448,0.038341373158225216,0.9234017231321746
86.50803218241113,0.0008856477465923811,0.022931174021781273,0.9392134384068616
93.85997341308351,0.0027330485060017007,0.029490167541322086,0.9107024131943923
84.59963245854193,0.002512583325264384,0.03428027448257796,0.9052980200228822
80.82640229105066,0.002132044682827701,0.03373899145453557,0.9024509165807323
73.98253388376541,0.0014094184901313623,0.026646394651380453,0.9199582380851004
92.85117936025918,0.002139430157199319,0.045510899852121006,0.909246767152011
63.940900747485756,0.0018417442388669832,0.006040758317868863,0.9056728318107886
99.14114270786607,0.0005641936612119278,0.03215381928901276,0.9465681062924736
74.3290540443273,0.0008260355025635276,0.01609525828195945,0.9493432751657788
82.31078450161878,0.001667717575950949,0.023763695028077344,0.9106214732570355
99.79095980348434,0.0021488360191809094,0.04142874281459284,0.9122922041801659
88.75955219847933,0.0025270011874244584,0.03853986725518897,0.9072822848061323
67.53842267415206,0.0029699852315029545,0.043728065601965564,0.9085151741262142
94.79033079314087,0.0018950391755355156,0.029737386851058426,0.9031347330657402
58.70791556554399,0.0011388856411840547,0.020120275945091012,0.9315244450571667
92.13948966036519,0.0018451337359225231,0.030139157909064677,0.9188859280652193
76.6404405856634,0.0008264020800462664,0.017666474058609917,0.9416216158125527
40.41941947319536,0.001194353271629301,0.028365586004326388,0.930920901379989
95.50746888054074,0.0020569762109549864,0.026776314195481925,0.9035555979539412
83.267066994488,0.001487882279124497,0.02163610551493942,0.9216424442171589
23.86119477817195,0.0009637879134349075,0.010106605133226667,0.936550942035667
70.55702451797889,0.0023115733607930048,0.024625624692263634,0.9018065559907397
33.98737622263068,0.003369551719590058,0.012502057371208375,0.9665251721710506
49.04940130528132,0.003042956706494687,0.02440045203855633,0.9267385164688199
70.52321083682486,0.002375658543092456,0.034890837431328314,0.9055662623789953
65.92575576165723,0.0017002519234263955,0.033236064363494126,0.9167495323494861
53.67999054445284,0.004363031643618748,0.006504169750272928,1.0299251113842347
59.289972050689926,0.002872644665374686,0.015468633259275243,0.9501898180116104
40.01424945505401,0.003136383560238609,0.021368362583582882,0.9500864330673112
78.81427454791309,0.0022377834079127393,0.031052192066177476,0.9040172301768153
72.47806278398075,0.0018660205234458174,0.026035061023696755,0.9144517980220247
80.68597746475673,0.001357566372911311,0.02776863805068115,0.9167050647942616
90.65567376904087,0.0024121062630496977,0.03647492345107432,0.9049168891771912
68.61471157826666,0.0020256547741441563,0.02309169374702803,0.905453103144743
95.41680994530437,0.0015154413343596998,0.01821549342493515,0.9223335297098966
76.67481518251564,0.002667478633944268,0.039686761451970254,0.8946444887971265
61.282886379273776,0.003707510677508659,0.04217764481989824,0.9155909650369233
65.99820977610258,0.0027316081332493763,0.04071805404099485,0.9072580188953118
76.41372596694927,0.003434615807190804,0.03971019469686108,0.9130685433159731
71.95132370045597,0.0025615004356483824,0.03576587836151295,0.9000009829526386
45.760321521518364,0.003882327915970898,0.04719486403481065,0.9144491010829231
71.64686423609086,0.0031740841148143206,0.04474120593682275,0.8983918376309459
52.64219540798986,0.004517477635607519,0.044358175817420804,0.9231099137954452
85.28796130339337,0.004217947552129585,0.04874915591031501,0.9198665876446013
64.55659180211218,0.0032098684743022596,0.0453714333670012,0.9082974994774318
58.114667335793065,0.0035700090034723186,0.04298871769011708,0.9059471859434635
73.24332444445994,0.0026134258565808505,0.0357349428160711,0.9090335369915992
56.76843924587605,0.002818068973694117,0.03773053841108657,0.9118597544132305
6.06866672014803,0.003090476932755747,0.04838666457324765,0.9161703664689332
50.4668275597627,0.003278986049343179,0.049921176660498896,0.9012768809736066
88.0849522444164,0.002463578087747895,0.03861575662152802,0.9094044913648707
76.26950965409468,0.003661881834304999,0.04464212990644377,0.9167617140005565
60.39907433047682,0.004196111955320422,0.04656220435161566,0.9147462910155104
55.59965952787847,0.00390344669583928,0.041110445867307256,0.9323347585974722
42.48745748288712,0.0029890586657817107,0.03294685746610786,0.9141242215054356
63.19193572906403,0.004914266176788638,0.04282461733296574,0.9387929664090856
83.22850350316992,0.0034664282568542216,0.035818476144128204,0.9160837986918415
79.73606212509885,0.002559083884139521,0.03929978154502204,0.9107282979902006
69.84006288461744,0.002722899914093737,0.031298229287517604,0.9117038444980841
97.3900656077287,0.0029003879848571775,0.04812182823782592,0.9083017086634209
32.98801654126703,0.0038097766292661773,0.037099575876183365,0.9278845449398867
89.87677671423734,0.004624076583576604,0.04008620934585819,0.941085656927574
48.131510414526055,0.0033516768841311507,0.04171359011708538,0.9135677163092867
71.84069388900414,0.001969349479422885,0.03045719970901111,0.9145059656456488
