neighbours,center,nDCG
46.22388452656476,True,0.06217254410613936
81.41945351172295,False,0.05766441139867941
38.52937811736078,True,0.06293668854332474
90.85992232095545,False,0.05937203500712275
24.18987487463559,False,0.06421855445056325
99.60081005060552,False,0.0568235644028891
70.80346565638976,False,0.0575107130876014
32.09327074048582,True,0.0635388683717755
22.10007308270797,False,0.06421716955654186
10.375942537741048,False,0.06741085695632018
59.184470243268166,False,0.059131619044505125
68.1584773364607,True,0.060039194848338966
4.824425571773381,True,0.0704309578808764
68.86711055404294,True,0.05855490993368912
17.85209118097516,False,0.06751595007136443
26.81340827355333,False,0.06419745739114394
84.21244393882736,True,0.05843219861359965
67.57737992755351,False,0.059484251904773494
60.14214998681516,False,0.06205531411260141
13.572635612599676,True,0.06562470437715641
1.5802212640783466,True,0.0633445577335125
1.671668105617027,True,0.06339577626454128
13.40783582701959,True,0.0675666628293643
7.209895666059554,True,0.06757573722636048
5.3777893654486135,True,0.06837055204343531
40.96912386427977,True,0.05991939027287254
3.1254921915302676,True,0.07133360547792467
29.740155508942294,True,0.06240769084249909
51.23455895055643,True,0.06109291001645118
47.253577243951824,True,0.06220890128038382
34.65348093510267,True,0.06278576328540277
20.70895816013677,True,0.06486402376464455
2.7979978646116956,True,0.06845126977771512
41.3652634098751,True,0.062413262737629656
16.07493631155823,True,0.06827207802102114
9.212279119782192,True,0.06588904907249821
95.01175383939986,True,0.056720156458956165
36.202572573314555,True,0.06238433020641075
25.64270327114102,True,0.06326328509335946
84.46549534699082,True,0.05615855436225859
51.67794345924693,True,0.060539310569576364
75.62258868719344,True,0.057891322433427365
56.42511125444489,False,0.06301749980568323
21.215906746206862,True,0.06454401813844071
29.64551177570853,False,0.06379759042163784
11.596068508502515,True,0.06546484495491812
5.274604875857973,False,0.06803261108823186
44.04896753148643,True,0.05977932373008542
18.390798780562093,True,0.06502068850711588
25.02614690732424,False,0.06616045577223527
34.76780834094822,True,0.060098312008187244
62.540922970038196,False,0.05982141915884217
1.5636528675357273,True,0.06392792906863985
15.043023375239319,True,0.06593166119761301
8.42301289695606,True,0.06768731317581096
88.54100169708582,False,0.05934261516687863
28.662970182254913,True,0.06281533427392899
75.65098918150471,True,0.05753523540157468
18.937841705698798,False,0.06575083614485602
47.28339915467048,True,0.06016864281766611
22.895350177647106,True,0.06285459327337686
99.7042984114673,True,0.05902335828366054
4.851090441857146,True,0.0696625334543969
11.908910681082862,False,0.06764027132172125
32.73319400686816,True,0.06234526538942306
1.8291303218451085,True,0.06348384990046155
6.948355856021934,True,0.06842790108668857
5.160752280793157,True,0.06947813970323657
15.198726181920414,True,0.06538181060331227
37.97128486288275,True,0.06356251139495088
4.197112448742941,True,0.06813533137734634
10.134563712195922,True,0.0673533069609664
17.83740418783816,True,0.06426014727963276
27.723267889742964,True,0.06289265318192849
54.03040764815839,True,0.06169209257768312
8.24205242532143,True,0.06811179329951507
1.2897356412973493,True,0.06513701307906901
22.688061999095236,True,0.0649675777988435
12.869494146361525,True,0.06696749432652449
31.382781293679738,True,0.06254445420449879
64.58504349833599,False,0.05910850404903105
39.977853054048616,True,0.06321089363010965
44.68429224793143,True,0.06190225360373678
20.148274340088275,True,0.0655491352123001
16.583525309514258,False,0.06759430933080975
3.1760467957057905,True,0.06914249944218848
24.539750827201114,True,0.0630039465056359
9.866281249310266,True,0.06767419375541905
74.71932445262523,True,0.05923589828509102
6.641600845718902,False,0.06926268849368993
57.92676128604719,True,0.0593655786103275
11.520501735548144,True,0.06588621644716042
96.19174514568891,True,0.05644995291668635
13.892006902766777,False,0.06699576282808986
37.50833105429644,True,0.06138108718910398
31.63769365964328,True,0.063055237355139
20.354703635962526,True,0.06386523741670924
26.656629989251023,True,0.06296017455237532
80.2781123554262,False,0.058317531465923736
49.00609344637909,True,0.06076469366412607
