0,1,2,3,4
0.1604019853987732,0.16638711302639955,0.1631614295902771,0.15819567891967234,0.1659475398998322
0.16945991366363425,0.17372651855795648,0.17170029450742025,0.1710369710224649,0.16558654595838593
0.17482533605980272,0.1736722570683311,0.166454581397292,0.16959117629638337,0.1707988237778247
0.17589450990654948,0.1701646516038381,0.17737689863872766,0.16850890543880764,0.17437843511272647
0.17264198949388623,0.17469372051321147,0.17655081315056032,0.17266884412047506,0.17436993356257074
0.17516599559282872,0.17325213660195618,0.17357979193720705,0.17499511365675582,0.1727290011739707
0.1703136621605016,0.16872577579251738,0.16761189882315242,0.16747148928915462,0.1730191775287163
0.17305351446243225,0.1652206525351224,0.17216471178952966,0.17237234862939005,0.16973152135615024
0.17410630097425317,0.169495633343727,0.17367816351269508,0.16915229836644144,0.17008849239399826
0.17472732257173942,0.16673552260208033,0.1707230231842153,0.17389180506044222,0.17303601778316482
0.17602089330523854,0.1706012383418514,0.1706555125776063,0.17141966743803336,0.1651695240557492
0.17295365339626254,0.1730938986817281,0.17306238273555613,0.16609127103717103,0.17477538109860516
0.1664132873726992,0.1662177893116798,0.17097735528899805,0.16867173939992686,0.1653485486857562
0.1720519873700452,0.17267769044819142,0.1655280569355154,0.17074363455524624,0.16993700188098118
0.17284840813107707,0.17511150656793426,0.17041954781226357,0.16615483647788362,0.16608290363164166
0.1716312038856394,0.16591543528009353,0.16657771649642603,0.16780162106659852,0.17268638829021876
0.16861937261669088,0.16735334153863224,0.17796145805308874,0.17330671264298775,0.17179365854375492
0.17035616657320962,0.17177384379738656,0.16818225875146012,0.1679718533627209,0.1708162509940038
0.17176293413473426,0.16546108188329353,0.1674572406691338,0.16499974322058833,0.16960113234785423
0.1656506118915915,0.17206593929990416,0.16683474128442724,0.16418252876849207,0.17097417442198407
