0,1,2,3,4
0.7273896250897746,0.7240691231539795,0.7316675138369093,0.7234606819327201,0.7195738250527242
0.7139227464729123,0.7128680266386307,0.7112149555730314,0.7124808256394236,0.7131843582489535
0.7067171287503617,0.7100532946096382,0.7098421634075374,0.6991397541169287,0.7048736801603407
0.7058861528215316,0.7068600474924642,0.704925498227788,0.7090677823072785,0.7066377461072265
0.7075469395423225,0.7006835262759277,0.7111660252987556,0.7114185445338211,0.7038691556942909
0.7105831851413172,0.7073501150789442,0.7067270599777264,0.7086307821776486,0.7050378554156109
0.7118357617841068,0.7096459668839153,0.7093484250091001,0.7117154728912837,0.7073070905244945
0.7029537165108729,0.7164242992033871,0.7077755334167632,0.7035154288555295,0.7048615719976248
0.711499466130253,0.7121166088320889,0.7112092537627179,0.7119829470723694,0.7073694562130138
0.7101330373038398,0.7142218102614896,0.7096524878048793,0.7043163238606105,0.7062260407105575
0.711449740948944,0.7125785424650726,0.7150563106440702,0.712586041562941,0.7115703159586858
0.7102169535250773,0.7097087833434071,0.7099602268936095,0.7152162158776427,0.7103760201001748
0.7131749266584521,0.7157664421657294,0.7140473912497644,0.7137333670384906,0.7118390293429282
0.7143354473465036,0.719947701438555,0.716058283659931,0.7105430200056867,0.7111155432646551
0.7142956996549615,0.7167839273579361,0.7186067244743332,0.7100251755927881,0.7137815331533955
0.7113089912198115,0.713790273409343,0.7201041083209837,0.7208240657008029,0.7076443610076486
0.712875011120286,0.7073826490798779,0.7153363913264641,0.7158400137935821,0.7146432194667206
0.7130637020485984,0.7095247986835586,0.7079375036073889,0.7136705740224616,0.7196669882930365
0.7189329089845666,0.7184242771142003,0.7121612622764973,0.7161218747716418,0.7127073086693063
0.7145352976652055,0.7114549079793492,0.7148121510956649,0.7162126407582893,0.7132812876757754
