0,1,2,3,4
0.1125277140454026,0.10806831594815104,0.11825648713004494,0.1221137318697519,0.11325980017695986
0.10924292557794225,0.11758814282432924,0.11977122037477447,0.11656612976356713,0.10703355456686749
0.10597221268143898,0.11981177918267451,0.11115702291697566,0.10445002152942415,0.11133950120578509
0.10864771435477497,0.10139496940458319,0.10740027883323451,0.10793295392207189,0.10763068031110729
0.09669539992383304,0.10068080460034752,0.10187093267992596,0.10930432923149491,0.1006212840233879
0.094185805444328,0.08955832899027497,0.09851410452133388,0.1035264644751033,0.10159833908419351
0.09432571457062464,0.08972210433558166,0.09910203305964845,0.08844351933381303,0.0945342198875742
0.08767950530388413,0.09746730053121455,0.09286566905830773,0.09184291963061933,0.0864967087663743
0.08368524457491736,0.08352176228158442,0.0874617665095563,0.08893799112680827,0.09758083938720183
0.0869890864100465,0.08978299107155581,0.0845921622160774,0.08992107936129823,0.08297911701755266
0.08990871853863301,0.08692290208704118,0.07998364454290051,0.08644437951013098,0.09092368796405345
0.08829860708962153,0.08257673771229387,0.07771793023554673,0.07860556395001332,0.08790440199484065
0.0830419720801211,0.08723334402631976,0.08497956412559404,0.08364471226908318,0.0809687629666862
0.08710813384259186,0.08748815268773814,0.08299731334427968,0.07805415241557936,0.08278319727252137
0.08179366290337248,0.08095188836950346,0.0811255681049634,0.07936353800776887,0.08303542667212534
0.0850135315700528,0.08543219976494809,0.0779223902884445,0.07946153225340448,0.08391734832199503
0.08154490445224274,0.07719993247708513,0.08175231579522357,0.0763768805999343,0.07626895074863337
0.07128779557138844,0.08287306032097076,0.07498339951496263,0.07487957153260037,0.0755662911080658
0.07660573011915202,0.07731472308207717,0.07583637860035333,0.08393419288541826,0.07468598232251492
0.07750015737593245,0.08400840221661282,0.07792798375452886,0.06638625634555734,0.07711750145952648
