Neighbours,nDCG
46.21239562832436,0.10078672601755276
11.18767077609165,0.10307457304854108
19.472446054398755,0.1027919187220432
29.40258057625774,0.1025849982138326
17.557133113273665,0.10031851123659034
10.565668614323931,0.10245817130009784
20.53518511564948,0.1020391138278402
10.658761442128954,0.10304630476630926
11.237982203247403,0.10159226363831887
6.7039056407556625,0.10068421182413598
