Neighbours,MAE
16.868565591621376,0.7042934576506902
18.27334308452329,0.7067916436578668
13.807761918320374,0.7064144666189
32.3520268685702,0.7003264536819339
17.923088369224278,0.7035099920792894
19.130390107556554,0.7001105328078204
37.58890812465468,0.7049136415550669
15.478081716299211,0.7031425034780152
29.42799196079218,0.6984885984667524
43.86544666543126,0.7065210179202679
