Neighbours,RMSE
30.681121683225463,0.899669844383351
26.631980797126403,0.8952034302435237
29.81739029363799,0.8966189931566783
16.010518474823364,0.8986493065477519
48.23354234659683,0.8982221027559707
21.41490353537463,0.8918293135261491
29.22333149552323,0.8938831615144291
25.295814448912985,0.8993576221463044
18.372381042625957,0.8986639393933152
44.02508303793156,0.8929233048249747
